warning: `VIRTUAL_ENV=d:\Revi\Research Projects\.venv` does not match the project environment path `.venv` and will be ignored
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 3, 'n_head': 3, 'n_kv_head': 1, 'n_embd': 192, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,572,864
  value_embeds            : 0
  lm_head                 : 1,572,864
  transformer_matrices    : 294,912
  scalars                 : 6
  total                   : 3,440,646
Estimated FLOPs per token: 1.297613e+07
Scaling AdamW LRs by 1/sqrt(192/768) = 1.000000
Time budget: 360s (extended from 300s for current hardware)
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.010477 | lrm: 0.00 | dt: 4854ms | tok/sec: 421 | mfu: 0.1% | epoch: 1 | remaining: 360s    
step 03097 (80.2%) | loss: 4.941033 | lrm: 0.23 | dt: 88ms | tok/sec: 23,246 | mfu: 6.6% | epoch: 1 | remaining: 71s    
step 03098 (80.2%) | loss: 4.957251 | lrm: 0.23 | dt: 96ms | tok/sec: 21,348 | mfu: 6.0% | epoch: 1 | remaining: 71s    
step 03099 (80.3%) | loss: 4.967117 | lrm: 0.23 | dt: 98ms | tok/sec: 20,905 | mfu: 5.9% | epoch: 1 | remaining: 71s    
step 03100 (80.3%) | loss: 5.002106 | lrm: 0.23 | dt: 110ms | tok/sec: 18,697 | mfu: 5.3% | epoch: 1 | remaining: 71s    
step 03101 (80.3%) | loss: 4.992649 | lrm: 0.23 | dt: 103ms | tok/sec: 19,903 | mfu: 5.6% | epoch: 1 | remaining: 71s    
step 03102 (80.4%) | loss: 4.976252 | lrm: 0.23 | dt: 102ms | tok/sec: 20,115 | mfu: 5.7% | epoch: 1 | remaining: 71s    
step 03103 (80.4%) | loss: 4.972653 | lrm: 0.23 | dt: 94ms | tok/sec: 21,731 | mfu: 6.1% | epoch: 1 | remaining: 71s    
step 03104 (80.4%) | loss: 4.974808 | lrm: 0.23 | dt: 110ms | tok/sec: 18,653 | mfu: 5.3% | epoch: 1 | remaining: 70s    
step 03105 (80.4%) | loss: 4.975449 | lrm: 0.23 | dt: 107ms | tok/sec: 19,222 | mfu: 5.4% | epoch: 1 | remaining: 70s    
step 03106 (80.5%) | loss: 4.975984 | lrm: 0.23 | dt: 104ms | tok/sec: 19,686 | mfu: 5.6% | epoch: 1 | remaining: 70s    
step 03107 (80.5%) | loss: 4.983308 | lrm: 0.23 | dt: 88ms | tok/sec: 23,206 | mfu: 6.5% | epoch: 1 | remaining: 70s    
step 03108 (80.5%) | loss: 4.989055 | lrm: 0.23 | dt: 117ms | tok/sec: 17,540 | mfu: 4.9% | epoch: 1 | remaining: 70s    
step 03109 (80.6%) | loss: 4.998746 | lrm: 0.23 | dt: 87ms | tok/sec: 23,439 | mfu: 6.6% | epoch: 1 | remaining: 70s    
step 03110 (80.6%) | loss: 4.969771 | lrm: 0.23 | dt: 94ms | tok/sec: 21,753 | mfu: 6.1% | epoch: 1 | remaining: 70s    
step 03111 (80.6%) | loss: 4.960029 | lrm: 0.23 | dt: 110ms | tok/sec: 18,675 | mfu: 5.3% | epoch: 1 | remaining: 70s    
step 03112 (80.6%) | loss: 4.961617 | lrm: 0.23 | dt: 110ms | tok/sec: 18,598 | mfu: 5.2% | epoch: 1 | remaining: 70s    
step 03113 (80.7%) | loss: 4.963108 | lrm: 0.23 | dt: 109ms | tok/sec: 18,718 | mfu: 5.3% | epoch: 1 | remaining: 70s    
step 03114 (80.7%) | loss: 4.969855 | lrm: 0.23 | dt: 106ms | tok/sec: 19,275 | mfu: 5.4% | epoch: 1 | remaining: 69s    
step 03115 (80.7%) | loss: 4.997937 | lrm: 0.23 | dt: 101ms | tok/sec: 20,356 | mfu: 5.7% | epoch: 1 | remaining: 69s    
step 03116 (80.8%) | loss: 5.005598 | lrm: 0.23 | dt: 92ms | tok/sec: 22,348 | mfu: 6.3% | epoch: 1 | remaining: 69s    
step 03117 (80.8%) | loss: 5.009196 | lrm: 0.23 | dt: 95ms | tok/sec: 21,504 | mfu: 6.1% | epoch: 1 | remaining: 69s    
step 03118 (80.8%) | loss: 5.014176 | lrm: 0.23 | dt: 104ms | tok/sec: 19,634 | mfu: 5.5% | epoch: 1 | remaining: 69s    
step 03119 (80.8%) | loss: 5.007378 | lrm: 0.23 | dt: 99ms | tok/sec: 20,623 | mfu: 5.8% | epoch: 1 | remaining: 69s    
step 03120 (80.9%) | loss: 5.030858 | lrm: 0.23 | dt: 95ms | tok/sec: 21,604 | mfu: 6.1% | epoch: 1 | remaining: 69s    
step 03121 (80.9%) | loss: 5.041522 | lrm: 0.23 | dt: 98ms | tok/sec: 20,839 | mfu: 5.9% | epoch: 1 | remaining: 69s    
step 03122 (80.9%) | loss: 5.029398 | lrm: 0.22 | dt: 100ms | tok/sec: 20,452 | mfu: 5.8% | epoch: 1 | remaining: 69s    
step 03123 (80.9%) | loss: 5.000317 | lrm: 0.22 | dt: 86ms | tok/sec: 23,819 | mfu: 6.7% | epoch: 1 | remaining: 69s    
step 03124 (81.0%) | loss: 4.985034 | lrm: 0.22 | dt: 108ms | tok/sec: 18,946 | mfu: 5.3% | epoch: 1 | remaining: 68s    
step 03125 (81.0%) | loss: 4.988861 | lrm: 0.22 | dt: 96ms | tok/sec: 21,274 | mfu: 6.0% | epoch: 1 | remaining: 68s    
step 03126 (81.0%) | loss: 4.974781 | lrm: 0.22 | dt: 93ms | tok/sec: 22,075 | mfu: 6.2% | epoch: 1 | remaining: 68s    
step 03127 (81.0%) | loss: 4.980849 | lrm: 0.22 | dt: 94ms | tok/sec: 21,681 | mfu: 6.1% | epoch: 1 | remaining: 68s    
step 03128 (81.1%) | loss: 4.962579 | lrm: 0.22 | dt: 94ms | tok/sec: 21,761 | mfu: 6.1% | epoch: 1 | remaining: 68s    
step 03129 (81.1%) | loss: 4.969215 | lrm: 0.22 | dt: 110ms | tok/sec: 18,600 | mfu: 5.2% | epoch: 1 | remaining: 68s    
step 03130 (81.1%) | loss: 4.967532 | lrm: 0.22 | dt: 119ms | tok/sec: 17,222 | mfu: 4.9% | epoch: 1 | remaining: 68s    
step 03131 (81.2%) | loss: 4.984984 | lrm: 0.22 | dt: 101ms | tok/sec: 20,261 | mfu: 5.7% | epoch: 1 | remaining: 68s    
step 03132 (81.2%) | loss: 5.004018 | lrm: 0.22 | dt: 110ms | tok/sec: 18,642 | mfu: 5.3% | epoch: 1 | remaining: 68s    
step 03133 (81.2%) | loss: 5.010182 | lrm: 0.22 | dt: 104ms | tok/sec: 19,613 | mfu: 5.5% | epoch: 1 | remaining: 67s    
step 03134 (81.3%) | loss: 5.023269 | lrm: 0.22 | dt: 97ms | tok/sec: 21,096 | mfu: 6.0% | epoch: 1 | remaining: 67s    
step 03135 (81.3%) | loss: 5.012598 | lrm: 0.22 | dt: 96ms | tok/sec: 21,289 | mfu: 6.0% | epoch: 1 | remaining: 67s    
step 03136 (81.3%) | loss: 5.009331 | lrm: 0.22 | dt: 95ms | tok/sec: 21,571 | mfu: 6.1% | epoch: 1 | remaining: 67s    
step 03137 (81.3%) | loss: 4.980718 | lrm: 0.22 | dt: 102ms | tok/sec: 20,164 | mfu: 5.7% | epoch: 1 | remaining: 67s    
step 03138 (81.4%) | loss: 4.978884 | lrm: 0.22 | dt: 96ms | tok/sec: 21,429 | mfu: 6.0% | epoch: 1 | remaining: 67s    
step 03139 (81.4%) | loss: 4.967947 | lrm: 0.22 | dt: 85ms | tok/sec: 24,168 | mfu: 6.8% | epoch: 1 | remaining: 67s    
step 03140 (81.4%) | loss: 4.974362 | lrm: 0.22 | dt: 109ms | tok/sec: 18,733 | mfu: 5.3% | epoch: 1 | remaining: 67s    
step 03141 (81.4%) | loss: 4.953077 | lrm: 0.22 | dt: 94ms | tok/sec: 21,711 | mfu: 6.1% | epoch: 1 | remaining: 67s    
step 03142 (81.5%) | loss: 4.945051 | lrm: 0.22 | dt: 112ms | tok/sec: 18,249 | mfu: 5.1% | epoch: 1 | remaining: 67s    
step 03143 (81.5%) | loss: 4.951478 | lrm: 0.22 | dt: 107ms | tok/sec: 19,070 | mfu: 5.4% | epoch: 1 | remaining: 67s    
step 03144 (81.5%) | loss: 4.939669 | lrm: 0.22 | dt: 110ms | tok/sec: 18,615 | mfu: 5.3% | epoch: 1 | remaining: 66s    
step 03145 (81.6%) | loss: 4.947273 | lrm: 0.22 | dt: 110ms | tok/sec: 18,645 | mfu: 5.3% | epoch: 1 | remaining: 66s    
step 03146 (81.6%) | loss: 4.942587 | lrm: 0.22 | dt: 95ms | tok/sec: 21,656 | mfu: 6.1% | epoch: 1 | remaining: 66s    
step 03147 (81.6%) | loss: 4.948247 | lrm: 0.22 | dt: 110ms | tok/sec: 18,661 | mfu: 5.3% | epoch: 1 | remaining: 66s    
step 03148 (81.6%) | loss: 4.966371 | lrm: 0.22 | dt: 94ms | tok/sec: 21,742 | mfu: 6.1% | epoch: 1 | remaining: 66s    
step 03149 (81.7%) | loss: 4.967149 | lrm: 0.22 | dt: 110ms | tok/sec: 18,573 | mfu: 5.2% | epoch: 1 | remaining: 66s    
step 03150 (81.7%) | loss: 4.979902 | lrm: 0.22 | dt: 94ms | tok/sec: 21,773 | mfu: 6.1% | epoch: 1 | remaining: 66s    
step 03151 (81.7%) | loss: 4.997223 | lrm: 0.22 | dt: 110ms | tok/sec: 18,656 | mfu: 5.3% | epoch: 1 | remaining: 66s    
step 03152 (81.8%) | loss: 4.980543 | lrm: 0.22 | dt: 94ms | tok/sec: 21,676 | mfu: 6.1% | epoch: 1 | remaining: 66s    
step 03153 (81.8%) | loss: 4.978326 | lrm: 0.22 | dt: 110ms | tok/sec: 18,655 | mfu: 5.3% | epoch: 1 | remaining: 65s    
step 03154 (81.8%) | loss: 4.971334 | lrm: 0.22 | dt: 94ms | tok/sec: 21,779 | mfu: 6.1% | epoch: 1 | remaining: 65s    
step 03155 (81.8%) | loss: 4.970079 | lrm: 0.22 | dt: 110ms | tok/sec: 18,630 | mfu: 5.3% | epoch: 1 | remaining: 65s    
step 03156 (81.9%) | loss: 4.987199 | lrm: 0.22 | dt: 94ms | tok/sec: 21,733 | mfu: 6.1% | epoch: 1 | remaining: 65s    
step 03157 (81.9%) | loss: 4.971299 | lrm: 0.22 | dt: 112ms | tok/sec: 18,260 | mfu: 5.2% | epoch: 1 | remaining: 65s    
step 03158 (81.9%) | loss: 4.946455 | lrm: 0.22 | dt: 92ms | tok/sec: 22,277 | mfu: 6.3% | epoch: 1 | remaining: 65s    
step 03159 (82.0%) | loss: 4.942057 | lrm: 0.22 | dt: 110ms | tok/sec: 18,641 | mfu: 5.3% | epoch: 1 | remaining: 65s    
step 03160 (82.0%) | loss: 4.941877 | lrm: 0.22 | dt: 106ms | tok/sec: 19,326 | mfu: 5.5% | epoch: 1 | remaining: 65s    
step 03161 (82.0%) | loss: 4.938969 | lrm: 0.22 | dt: 98ms | tok/sec: 20,804 | mfu: 5.9% | epoch: 1 | remaining: 65s    
step 03162 (82.0%) | loss: 4.962515 | lrm: 0.22 | dt: 109ms | tok/sec: 18,835 | mfu: 5.3% | epoch: 1 | remaining: 65s    
step 03163 (82.1%) | loss: 4.942962 | lrm: 0.22 | dt: 96ms | tok/sec: 21,296 | mfu: 6.0% | epoch: 1 | remaining: 64s    
step 03164 (82.1%) | loss: 4.933738 | lrm: 0.22 | dt: 105ms | tok/sec: 19,555 | mfu: 5.5% | epoch: 1 | remaining: 64s    
step 03165 (82.1%) | loss: 4.913741 | lrm: 0.22 | dt: 100ms | tok/sec: 20,560 | mfu: 5.8% | epoch: 1 | remaining: 64s    
step 03166 (82.2%) | loss: 4.911699 | lrm: 0.22 | dt: 109ms | tok/sec: 18,726 | mfu: 5.3% | epoch: 1 | remaining: 64s    
step 03167 (82.2%) | loss: 4.933970 | lrm: 0.22 | dt: 96ms | tok/sec: 21,386 | mfu: 6.0% | epoch: 1 | remaining: 64s    
step 03168 (82.2%) | loss: 4.908504 | lrm: 0.22 | dt: 110ms | tok/sec: 18,672 | mfu: 5.3% | epoch: 1 | remaining: 64s    
step 03169 (82.2%) | loss: 4.903600 | lrm: 0.22 | dt: 94ms | tok/sec: 21,756 | mfu: 6.1% | epoch: 1 | remaining: 64s    
step 03170 (82.3%) | loss: 4.897809 | lrm: 0.21 | dt: 110ms | tok/sec: 18,591 | mfu: 5.2% | epoch: 1 | remaining: 64s    
step 03171 (82.3%) | loss: 4.912368 | lrm: 0.21 | dt: 101ms | tok/sec: 20,284 | mfu: 5.7% | epoch: 1 | remaining: 64s    
step 03172 (82.3%) | loss: 4.904295 | lrm: 0.21 | dt: 104ms | tok/sec: 19,658 | mfu: 5.5% | epoch: 1 | remaining: 64s    
step 03173 (82.4%) | loss: 4.913725 | lrm: 0.21 | dt: 106ms | tok/sec: 19,371 | mfu: 5.5% | epoch: 1 | remaining: 63s    
step 03174 (82.4%) | loss: 4.926979 | lrm: 0.21 | dt: 103ms | tok/sec: 19,974 | mfu: 5.6% | epoch: 1 | remaining: 63s    
step 03175 (82.4%) | loss: 4.948725 | lrm: 0.21 | dt: 104ms | tok/sec: 19,683 | mfu: 5.6% | epoch: 1 | remaining: 63s    
step 03176 (82.4%) | loss: 4.960812 | lrm: 0.21 | dt: 96ms | tok/sec: 21,309 | mfu: 6.0% | epoch: 1 | remaining: 63s    
step 03177 (82.5%) | loss: 4.971788 | lrm: 0.21 | dt: 110ms | tok/sec: 18,590 | mfu: 5.2% | epoch: 1 | remaining: 63s    
step 03178 (82.5%) | loss: 4.958983 | lrm: 0.21 | dt: 95ms | tok/sec: 21,670 | mfu: 6.1% | epoch: 1 | remaining: 63s    
step 03179 (82.5%) | loss: 4.968045 | lrm: 0.21 | dt: 111ms | tok/sec: 18,507 | mfu: 5.2% | epoch: 1 | remaining: 63s    
step 03180 (82.6%) | loss: 4.977445 | lrm: 0.21 | dt: 94ms | tok/sec: 21,844 | mfu: 6.2% | epoch: 1 | remaining: 63s    
step 03181 (82.6%) | loss: 4.983732 | lrm: 0.21 | dt: 110ms | tok/sec: 18,559 | mfu: 5.2% | epoch: 1 | remaining: 63s    
step 03182 (82.6%) | loss: 4.952947 | lrm: 0.21 | dt: 104ms | tok/sec: 19,600 | mfu: 5.5% | epoch: 1 | remaining: 62s    
step 03183 (82.6%) | loss: 4.931904 | lrm: 0.21 | dt: 102ms | tok/sec: 20,068 | mfu: 5.7% | epoch: 1 | remaining: 62s    
step 03184 (82.7%) | loss: 4.932728 | lrm: 0.21 | dt: 108ms | tok/sec: 18,923 | mfu: 5.3% | epoch: 1 | remaining: 62s    
step 03185 (82.7%) | loss: 4.941650 | lrm: 0.21 | dt: 95ms | tok/sec: 21,619 | mfu: 6.1% | epoch: 1 | remaining: 62s    
step 03186 (82.7%) | loss: 4.941899 | lrm: 0.21 | dt: 111ms | tok/sec: 18,517 | mfu: 5.2% | epoch: 1 | remaining: 62s    
step 03187 (82.8%) | loss: 4.935116 | lrm: 0.21 | dt: 105ms | tok/sec: 19,545 | mfu: 5.5% | epoch: 1 | remaining: 62s    
step 03188 (82.8%) | loss: 4.928172 | lrm: 0.21 | dt: 100ms | tok/sec: 20,463 | mfu: 5.8% | epoch: 1 | remaining: 62s    
step 03189 (82.8%) | loss: 4.934088 | lrm: 0.21 | dt: 94ms | tok/sec: 21,768 | mfu: 6.1% | epoch: 1 | remaining: 62s    
step 03190 (82.8%) | loss: 4.936173 | lrm: 0.21 | dt: 110ms | tok/sec: 18,669 | mfu: 5.3% | epoch: 1 | remaining: 62s    
step 03191 (82.9%) | loss: 4.937030 | lrm: 0.21 | dt: 94ms | tok/sec: 21,709 | mfu: 6.1% | epoch: 1 | remaining: 62s    
step 03192 (82.9%) | loss: 4.915421 | lrm: 0.21 | dt: 114ms | tok/sec: 17,887 | mfu: 5.0% | epoch: 1 | remaining: 61s    
step 03193 (82.9%) | loss: 4.927116 | lrm: 0.21 | dt: 101ms | tok/sec: 20,291 | mfu: 5.7% | epoch: 1 | remaining: 61s    
step 03194 (83.0%) | loss: 4.916082 | lrm: 0.21 | dt: 99ms | tok/sec: 20,588 | mfu: 5.8% | epoch: 1 | remaining: 61s    
step 03195 (83.0%) | loss: 4.904800 | lrm: 0.21 | dt: 110ms | tok/sec: 18,628 | mfu: 5.3% | epoch: 1 | remaining: 61s    
step 03196 (83.0%) | loss: 4.920065 | lrm: 0.21 | dt: 102ms | tok/sec: 20,034 | mfu: 5.7% | epoch: 1 | remaining: 61s    
step 03197 (83.0%) | loss: 4.922938 | lrm: 0.21 | dt: 105ms | tok/sec: 19,576 | mfu: 5.5% | epoch: 1 | remaining: 61s    
step 03198 (83.1%) | loss: 4.925272 | lrm: 0.21 | dt: 95ms | tok/sec: 21,567 | mfu: 6.1% | epoch: 1 | remaining: 61s    
step 03199 (83.1%) | loss: 4.933787 | lrm: 0.21 | dt: 108ms | tok/sec: 18,924 | mfu: 5.3% | epoch: 1 | remaining: 61s    
step 03200 (83.1%) | loss: 4.936546 | lrm: 0.21 | dt: 107ms | tok/sec: 19,106 | mfu: 5.4% | epoch: 1 | remaining: 61s    
step 03201 (83.2%) | loss: 4.921063 | lrm: 0.21 | dt: 100ms | tok/sec: 20,414 | mfu: 5.8% | epoch: 1 | remaining: 61s    
step 03202 (83.2%) | loss: 4.940980 | lrm: 0.21 | dt: 108ms | tok/sec: 19,010 | mfu: 5.4% | epoch: 1 | remaining: 60s    
step 03203 (83.2%) | loss: 4.935489 | lrm: 0.21 | dt: 100ms | tok/sec: 20,458 | mfu: 5.8% | epoch: 1 | remaining: 60s    
step 03204 (83.2%) | loss: 4.933256 | lrm: 0.21 | dt: 107ms | tok/sec: 19,080 | mfu: 5.4% | epoch: 1 | remaining: 60s    
step 03205 (83.3%) | loss: 4.920561 | lrm: 0.21 | dt: 100ms | tok/sec: 20,478 | mfu: 5.8% | epoch: 1 | remaining: 60s    
step 03206 (83.3%) | loss: 4.939717 | lrm: 0.21 | dt: 100ms | tok/sec: 20,416 | mfu: 5.8% | epoch: 1 | remaining: 60s    
step 03207 (83.3%) | loss: 4.944780 | lrm: 0.21 | dt: 109ms | tok/sec: 18,738 | mfu: 5.3% | epoch: 1 | remaining: 60s    
step 03208 (83.4%) | loss: 4.938697 | lrm: 0.21 | dt: 94ms | tok/sec: 21,773 | mfu: 6.1% | epoch: 1 | remaining: 60s    
step 03209 (83.4%) | loss: 4.940754 | lrm: 0.21 | dt: 97ms | tok/sec: 21,159 | mfu: 6.0% | epoch: 1 | remaining: 60s    
step 03210 (83.4%) | loss: 4.942135 | lrm: 0.21 | dt: 96ms | tok/sec: 21,408 | mfu: 6.0% | epoch: 1 | remaining: 60s    
step 03211 (83.4%) | loss: 4.941177 | lrm: 0.21 | dt: 106ms | tok/sec: 19,311 | mfu: 5.4% | epoch: 1 | remaining: 60s    
step 03212 (83.5%) | loss: 4.918274 | lrm: 0.21 | dt: 109ms | tok/sec: 18,827 | mfu: 5.3% | epoch: 1 | remaining: 59s    
step 03213 (83.5%) | loss: 4.908824 | lrm: 0.21 | dt: 106ms | tok/sec: 19,312 | mfu: 5.4% | epoch: 1 | remaining: 59s    
step 03214 (83.5%) | loss: 4.922709 | lrm: 0.21 | dt: 100ms | tok/sec: 20,556 | mfu: 5.8% | epoch: 1 | remaining: 59s    
step 03215 (83.6%) | loss: 4.954829 | lrm: 0.21 | dt: 107ms | tok/sec: 19,170 | mfu: 5.4% | epoch: 1 | remaining: 59s    
step 03216 (83.6%) | loss: 4.958238 | lrm: 0.21 | dt: 92ms | tok/sec: 22,262 | mfu: 6.3% | epoch: 1 | remaining: 59s    
step 03217 (83.6%) | loss: 4.954496 | lrm: 0.21 | dt: 99ms | tok/sec: 20,593 | mfu: 5.8% | epoch: 1 | remaining: 59s    
step 03218 (83.6%) | loss: 4.967330 | lrm: 0.21 | dt: 94ms | tok/sec: 21,901 | mfu: 6.2% | epoch: 1 | remaining: 59s    
step 03219 (83.7%) | loss: 4.970576 | lrm: 0.21 | dt: 110ms | tok/sec: 18,623 | mfu: 5.3% | epoch: 1 | remaining: 59s    
step 03220 (83.7%) | loss: 4.957848 | lrm: 0.21 | dt: 111ms | tok/sec: 18,512 | mfu: 5.2% | epoch: 1 | remaining: 59s    
step 03221 (83.7%) | loss: 4.964635 | lrm: 0.20 | dt: 110ms | tok/sec: 18,669 | mfu: 5.3% | epoch: 1 | remaining: 58s    
step 03222 (83.8%) | loss: 4.956853 | lrm: 0.20 | dt: 106ms | tok/sec: 19,234 | mfu: 5.4% | epoch: 1 | remaining: 58s    
step 03223 (83.8%) | loss: 4.965140 | lrm: 0.20 | dt: 97ms | tok/sec: 21,194 | mfu: 6.0% | epoch: 1 | remaining: 58s    
step 03224 (83.8%) | loss: 4.952701 | lrm: 0.20 | dt: 96ms | tok/sec: 21,367 | mfu: 6.0% | epoch: 1 | remaining: 58s    
step 03225 (83.8%) | loss: 4.948606 | lrm: 0.20 | dt: 94ms | tok/sec: 21,800 | mfu: 6.1% | epoch: 1 | remaining: 58s    
step 03226 (83.9%) | loss: 4.949136 | lrm: 0.20 | dt: 94ms | tok/sec: 21,816 | mfu: 6.2% | epoch: 1 | remaining: 58s    
step 03227 (83.9%) | loss: 4.941232 | lrm: 0.20 | dt: 94ms | tok/sec: 21,677 | mfu: 6.1% | epoch: 1 | remaining: 58s    
step 03228 (83.9%) | loss: 4.930127 | lrm: 0.20 | dt: 94ms | tok/sec: 21,770 | mfu: 6.1% | epoch: 1 | remaining: 58s    
step 03229 (83.9%) | loss: 4.922477 | lrm: 0.20 | dt: 104ms | tok/sec: 19,618 | mfu: 5.5% | epoch: 1 | remaining: 58s    
step 03230 (84.0%) | loss: 4.913874 | lrm: 0.20 | dt: 99ms | tok/sec: 20,649 | mfu: 5.8% | epoch: 1 | remaining: 58s    
step 03231 (84.0%) | loss: 4.919599 | lrm: 0.20 | dt: 94ms | tok/sec: 21,764 | mfu: 6.1% | epoch: 1 | remaining: 57s    
step 03232 (84.0%) | loss: 4.908101 | lrm: 0.20 | dt: 98ms | tok/sec: 20,809 | mfu: 5.9% | epoch: 1 | remaining: 57s    
step 03233 (84.1%) | loss: 4.916908 | lrm: 0.20 | dt: 101ms | tok/sec: 20,224 | mfu: 5.7% | epoch: 1 | remaining: 57s    
step 03234 (84.1%) | loss: 4.910923 | lrm: 0.20 | dt: 100ms | tok/sec: 20,575 | mfu: 5.8% | epoch: 1 | remaining: 57s    
step 03235 (84.1%) | loss: 4.909069 | lrm: 0.20 | dt: 119ms | tok/sec: 17,234 | mfu: 4.9% | epoch: 1 | remaining: 57s    
step 03236 (84.1%) | loss: 4.921865 | lrm: 0.20 | dt: 102ms | tok/sec: 20,089 | mfu: 5.7% | epoch: 1 | remaining: 57s    
step 03237 (84.2%) | loss: 4.905424 | lrm: 0.20 | dt: 109ms | tok/sec: 18,710 | mfu: 5.3% | epoch: 1 | remaining: 57s    
step 03238 (84.2%) | loss: 4.913483 | lrm: 0.20 | dt: 94ms | tok/sec: 21,760 | mfu: 6.1% | epoch: 1 | remaining: 57s    
step 03239 (84.2%) | loss: 4.894013 | lrm: 0.20 | dt: 110ms | tok/sec: 18,660 | mfu: 5.3% | epoch: 1 | remaining: 57s    
step 03240 (84.3%) | loss: 4.890531 | lrm: 0.20 | dt: 94ms | tok/sec: 21,752 | mfu: 6.1% | epoch: 1 | remaining: 57s    
step 03241 (84.3%) | loss: 4.868960 | lrm: 0.20 | dt: 94ms | tok/sec: 21,755 | mfu: 6.1% | epoch: 1 | remaining: 56s    
step 03242 (84.3%) | loss: 4.855224 | lrm: 0.20 | dt: 110ms | tok/sec: 18,668 | mfu: 5.3% | epoch: 1 | remaining: 56s    
step 03243 (84.3%) | loss: 4.878508 | lrm: 0.20 | dt: 94ms | tok/sec: 21,766 | mfu: 6.1% | epoch: 1 | remaining: 56s    
step 03244 (84.4%) | loss: 4.879154 | lrm: 0.20 | dt: 110ms | tok/sec: 18,657 | mfu: 5.3% | epoch: 1 | remaining: 56s    
step 03245 (84.4%) | loss: 4.885450 | lrm: 0.20 | dt: 94ms | tok/sec: 21,743 | mfu: 6.1% | epoch: 1 | remaining: 56s    
step 03246 (84.4%) | loss: 4.902152 | lrm: 0.20 | dt: 95ms | tok/sec: 21,613 | mfu: 6.1% | epoch: 1 | remaining: 56s    
step 03247 (84.5%) | loss: 4.884868 | lrm: 0.20 | dt: 112ms | tok/sec: 18,308 | mfu: 5.2% | epoch: 1 | remaining: 56s    
step 03248 (84.5%) | loss: 4.925820 | lrm: 0.20 | dt: 92ms | tok/sec: 22,355 | mfu: 6.3% | epoch: 1 | remaining: 56s    
step 03249 (84.5%) | loss: 4.931923 | lrm: 0.20 | dt: 108ms | tok/sec: 18,957 | mfu: 5.3% | epoch: 1 | remaining: 56s    
step 03250 (84.5%) | loss: 4.932742 | lrm: 0.20 | dt: 96ms | tok/sec: 21,384 | mfu: 6.0% | epoch: 1 | remaining: 56s    
step 03251 (84.6%) | loss: 4.938121 | lrm: 0.20 | dt: 94ms | tok/sec: 21,780 | mfu: 6.1% | epoch: 1 | remaining: 55s    
step 03252 (84.6%) | loss: 4.923449 | lrm: 0.20 | dt: 94ms | tok/sec: 21,702 | mfu: 6.1% | epoch: 1 | remaining: 55s    
step 03253 (84.6%) | loss: 4.909737 | lrm: 0.20 | dt: 110ms | tok/sec: 18,665 | mfu: 5.3% | epoch: 1 | remaining: 55s    
step 03254 (84.6%) | loss: 4.895759 | lrm: 0.20 | dt: 104ms | tok/sec: 19,631 | mfu: 5.5% | epoch: 1 | remaining: 55s    
step 03255 (84.7%) | loss: 4.895631 | lrm: 0.20 | dt: 100ms | tok/sec: 20,521 | mfu: 5.8% | epoch: 1 | remaining: 55s    
step 03256 (84.7%) | loss: 4.902407 | lrm: 0.20 | dt: 94ms | tok/sec: 21,775 | mfu: 6.1% | epoch: 1 | remaining: 55s    
step 03257 (84.7%) | loss: 4.892750 | lrm: 0.20 | dt: 94ms | tok/sec: 21,773 | mfu: 6.1% | epoch: 1 | remaining: 55s    
step 03258 (84.8%) | loss: 4.889709 | lrm: 0.20 | dt: 110ms | tok/sec: 18,608 | mfu: 5.2% | epoch: 1 | remaining: 55s    
step 03259 (84.8%) | loss: 4.893458 | lrm: 0.20 | dt: 94ms | tok/sec: 21,759 | mfu: 6.1% | epoch: 1 | remaining: 55s    
step 03260 (84.8%) | loss: 4.900534 | lrm: 0.20 | dt: 110ms | tok/sec: 18,671 | mfu: 5.3% | epoch: 1 | remaining: 55s    
step 03261 (84.8%) | loss: 4.909478 | lrm: 0.20 | dt: 94ms | tok/sec: 21,768 | mfu: 6.1% | epoch: 1 | remaining: 54s    
step 03262 (84.9%) | loss: 4.932456 | lrm: 0.20 | dt: 94ms | tok/sec: 21,729 | mfu: 6.1% | epoch: 1 | remaining: 54s    
step 03263 (84.9%) | loss: 4.917593 | lrm: 0.20 | dt: 110ms | tok/sec: 18,665 | mfu: 5.3% | epoch: 1 | remaining: 54s    
step 03264 (84.9%) | loss: 4.934042 | lrm: 0.20 | dt: 94ms | tok/sec: 21,788 | mfu: 6.1% | epoch: 1 | remaining: 54s    
step 03265 (85.0%) | loss: 4.915006 | lrm: 0.20 | dt: 110ms | tok/sec: 18,640 | mfu: 5.3% | epoch: 1 | remaining: 54s    
step 03266 (85.0%) | loss: 4.910385 | lrm: 0.20 | dt: 104ms | tok/sec: 19,649 | mfu: 5.5% | epoch: 1 | remaining: 54s    
step 03267 (85.0%) | loss: 4.913571 | lrm: 0.20 | dt: 100ms | tok/sec: 20,481 | mfu: 5.8% | epoch: 1 | remaining: 54s    
step 03268 (85.0%) | loss: 4.918955 | lrm: 0.20 | dt: 94ms | tok/sec: 21,770 | mfu: 6.1% | epoch: 1 | remaining: 54s    
